Date,ticker,Open,High,Low,Close,Volume,daily_variation_pct
2026-03-04 00:00:00-03:00,PETR4.SA,38.50378481228046,38.71064030977231,37.54471576704362,38.080665588378906,50915600,
2026-03-05 00:00:00-03:00,PETR4.SA,38.10887349398616,38.33453828250097,37.59172935438071,38.259315490722656,53107600,0.4691354512413426
2026-03-06 00:00:00-03:00,PETR4.SA,39.3970392806692,40.54415822998573,38.945709676390166,39.64150619506836,87228000,3.6126906261061187
2026-03-09 00:00:00-03:00,PETR4.SA,40.666391885018164,41.62546097954569,40.12103739355694,40.58176803588867,107124400,2.3719125004823427
2026-03-10 00:00:00-03:00,PETR4.SA,39.78254671529805,40.525352093426974,39.519270517840674,40.365509033203125,56706200,-0.5328969464669431
2026-03-11 00:00:00-03:00,PETR4.SA,40.66639454307547,42.199024983343875,40.647588843504145,42.123802185058594,73234300,4.355929589316365
2026-03-12 00:00:00-03:00,PETR4.SA,42.67855364058632,43.33673871463979,41.55964152546949,42.311851501464844,86124400,0.4464205666433241
2026-03-13 00:00:00-03:00,PETR4.SA,41.94515432746132,42.63154623598269,41.64427030144703,42.00156784057617,42520400,-0.7333256519817644
2026-03-16 00:00:00-03:00,PETR4.SA,42.199025626325316,43.24271865410335,42.12380282689388,43.1204833984375,40474100,2.663985216238496
2026-03-17 00:00:00-03:00,PETR4.SA,43.11107492674171,44.4368461610153,43.06406247468212,43.60941696166992,51025600,1.1338777413848256
2026-03-18 00:00:00-03:00,PETR4.SA,43.91030070028717,44.3334199399706,43.76925975811932,44.192378997802734,55074700,1.3367801652684363
2026-03-19 00:00:00-03:00,PETR4.SA,44.38043189069904,45.25487711389892,43.9008955621984,43.98551940917969,84865000,-0.4680888273367989
2026-03-20 00:00:00-03:00,PETR4.SA,43.99492731911712,44.42744764167003,42.236632099782675,42.941829681396484,78125700,-2.3728030083586704
2026-03-23 00:00:00-03:00,PETR4.SA,41.76649838506821,43.421363972883064,41.67247348006927,43.28032302856445,65252400,0.7882601875127238
2026-03-24 00:00:00-03:00,PETR4.SA,43.62822276980432,45.08563030824563,43.60001242904132,44.446250915527344,57455300,2.693898301529307
2026-03-25 00:00:00-03:00,PETR4.SA,43.722250285901524,44.70952618789651,43.53419687913571,44.662513732910156,40532900,0.486571562118554
2026-03-26 00:00:00-03:00,PETR4.SA,44.75653859834261,45.574570378936734,44.681319387803384,45.151451110839844,59986800,1.0947377052120677
2026-03-27 00:00:00-03:00,PETR4.SA,45.602776406317375,46.48662274025666,45.25487994113558,46.45841598510742,54170900,2.8946242969227765
2026-03-30 00:00:00-03:00,PETR4.SA,46.778107473089754,47.66195384062241,46.53364054992387,46.702884674072266,51454300,0.5262096948015049
2026-03-31 00:00:00-03:00,PETR4.SA,47.07899316826571,47.530319217945134,44.80355721944606,45.76262283325195,78931700,-2.013284291499684
2026-04-01 00:00:00-03:00,PETR4.SA,44.85056421266725,45.19846066104654,43.976118977071074,44.54027557373047,66488400,-2.671060319194174
2026-04-02 00:00:00-03:00,PETR4.SA,46.3549862445319,46.50542824941413,45.085632052514406,45.273685455322266,38536900,1.6466217870110267
2026-04-06 00:00:00-03:00,PETR4.SA,45.1232435479473,46.072908033289664,45.01981399683845,46.0164909362793,27848100,1.6407002732085063
2026-04-07 00:00:00-03:00,PETR4.SA,46.15753333019993,46.59945830356328,45.508752834964326,45.612178802490234,33362800,-0.8786244356374984
2026-04-08 00:00:00-03:00,PETR4.SA,42.02977308281675,43.853882717489455,41.86992644581065,43.82567596435547,87580500,-3.916723307322534
2026-04-09 00:00:00-03:00,PETR4.SA,44.70012458444639,45.64978907609915,44.220588223722636,45.03861999511719,58206500,2.767656183439682
2026-04-10 00:00:00-03:00,PETR4.SA,44.69072099395646,46.10111618041992,44.69072099395646,46.10111618041992,42860900,2.3590780210803963
2026-04-13 00:00:00-03:00,PETR4.SA,46.778101993420755,47.2388326163809,46.30797031509492,46.80630874633789,60941100,1.5296648418622771
2026-04-14 00:00:00-03:00,PETR4.SA,46.646468823189835,46.68408022081308,44.82235549348577,45.019813537597656,58646800,-3.8167829435599487
2026-04-15 00:00:00-03:00,PETR4.SA,45.08563552644051,45.226672899298336,43.938512909063064,44.08895492553711,61852100,-2.06766429914943
2026-04-16 00:00:00-03:00,PETR4.SA,44.46505694505104,45.772022494168006,43.96671490515405,45.67799758911133,54484300,3.604174030112506
2026-04-17 00:00:00-03:00,PETR4.SA,43.722249357394375,43.76926181138234,42.18961896700828,43.45897674560547,105186900,-4.8579643605805245
2026-04-20 00:00:00-03:00,PETR4.SA,44.41804838344889,44.64370961008044,43.73165288649156,44.21118927001953,41904500,1.7308565013328892
2026-04-22 00:00:00-03:00,PETR4.SA,44.79415042186719,45.11384014003686,44.427448248312075,44.822357177734375,51063000,1.3823828714087272
2026-04-23 00:00:00-03:00,PETR4.SA,45.159049410350924,45.84559016799903,44.72042776515026,45.54999542236328,38666800,1.623382370863724
2026-04-24 00:00:00-03:00,PETR4.SA,45.29254505747162,45.31161603924912,44.29134215736897,44.968345642089844,34880200,-1.276948054286453
2026-04-27 00:00:00-03:00,PETR4.SA,45.025556017219735,45.93140395672619,44.97787674678875,45.168582916259766,31543600,0.44528494724631607
2026-04-28 00:00:00-03:00,PETR4.SA,45.435578375342565,45.80745344915728,45.25440585610704,45.31161880493164,29389700,0.31667118921365756
2026-04-29 00:00:00-03:00,PETR4.SA,45.86465838170839,47.00889178702999,45.7693071135223,46.6846923828125,47685000,3.030290274536429
2026-04-30 00:00:00-03:00,PETR4.SA,46.541669047952006,47.08517932059173,46.045834413059666,46.79912185668945,36666100,0.24511133743505553
2026-05-04 00:00:00-03:00,PETR4.SA,46.98982227213765,47.53333252007651,46.646551876088296,47.047035217285156,41319600,0.5297393428767228
2026-05-05 00:00:00-03:00,PETR4.SA,46.60841302334343,46.75143992846906,46.08397376304719,46.39863586425781,28066500,-1.3781938649964465
2026-05-06 00:00:00-03:00,PETR4.SA,44.53925797662097,45.283011721799,44.42483572252354,45.07323455810547,62009100,-2.856552313369498
2026-05-07 00:00:00-03:00,PETR4.SA,44.24366813329859,44.48204995807408,43.09943464689263,44.0720329284668,71214500,-2.2212775263510065
2026-05-08 00:00:00-03:00,PETR4.SA,44.23412914161422,44.386693358173474,43.54758834838867,43.54758834838867,32914200,-1.1899713837329684
2026-05-11 00:00:00-03:00,PETR4.SA,44.06249304511228,44.34855049065248,43.52852011674864,44.27227020263672,50622200,1.6641147804798306
2026-05-12 00:00:00-03:00,PETR4.SA,44.1006391956133,44.1006391956133,43.29014241671522,43.55712890625,81072700,-1.6153255595736882
2026-05-13 00:00:00-03:00,PETR4.SA,43.64294409725409,43.70015704359685,42.29847077625141,42.49871063232422,57251900,-2.4299541785774315
2026-05-14 00:00:00-03:00,PETR4.SA,42.39382015668283,43.26152979834296,42.31753986904934,42.90872573852539,47760000,0.964770695629813
2026-05-15 00:00:00-03:00,PETR4.SA,43.28060388685492,43.42363443788572,42.8896578364445,43.35688781738281,59380500,1.0444544114136756
2026-05-18 00:00:00-03:00,PETR4.SA,43.004080205513716,44.300877928481846,42.40336061944132,44.28180694580078,57388200,2.1332691873865217
2026-05-19 00:00:00-03:00,PETR4.SA,43.85272306375169,44.14831420511526,43.47131068064106,43.94807434082031,40943000,-0.7536562484655285
2026-05-20 00:00:00-03:00,PETR4.SA,43.642941988996704,44.25319883750154,42.470103926260634,42.527313232421875,52780200,-3.2328176597234637
2026-05-21 00:00:00-03:00,PETR4.SA,43.004076553935796,43.528519439588294,42.431961671755616,42.86104965209961,57725900,0.7847578281134027
2026-05-22 00:00:00-03:00,PETR4.SA,42.6608143453951,42.6703480182313,41.83124294933985,42.41289520263672,39634300,-1.0455984001804253
2026-05-25 00:00:00-03:00,PETR4.SA,41.4689009399235,41.78356303517637,40.97306634255687,41.38308334350586,26720900,-2.428063102532174
